	Tail	Head
37023	7159398	6048783
37024	7159398	6048784
37025	7159398	631458
37026	7229647	189254
37027	7229647	6255106
37028	7229647	650240
37029	7294026	1139259
37030	7294026	1262788
37031	7294026	6459051
37032	7294026	670405
37033	7294026	6766467
37034	7294026	7053038
37035	7294026	720778
37036	7294026	732354
37037	7294026	7418970
37038	7294026	908763
37039	7317320	1269850
37040	7325991	151683
37041	7325991	276854
37042	7325991	6991338
37043	7333950	490043
37044	7333950	761710
37045	7334500	160815
37046	7334500	508288
37047	7350194	5431658
37048	7350194	624444
37049	7350194	834569
37050	7350194	852945
37051	7350194	873074
37052	7427231	1174829
37053	7427231	219345
37054	7430401	320079
37055	7430401	348540
37056	7430401	976808
37057	7436442	973614
37058	7437869	67398
37059	7468768	148980
37060	7468768	431046
37061	7468768	658620
37062	7468768	870238
37063	7468768	970129
37064	7469452	1247351
37065	7469452	453913
37066	7470023	14162694
37067	7470023	4321934
37068	7473199	1438315
37069	7473199	1657670
37070	7473199	1700700
37071	7473199	1782995
37072	7473199	2110189
37073	7473199	2164883
37074	7473199	2263632
37075	7473199	2464683
37076	7473199	2984069
37077	7473199	3106832
37078	7473199	6865761
37079	7473199	7686306
37080	7473199	8325359
37081	7485382	1446802
37082	7485382	1946445
37083	7485382	7840857
37084	7485382	7914880
37085	7485382	8064245
37086	7485382	8168635
37087	7485382	8181185
37088	7485382	8315397
37089	7485382	8397713
37090	7485382	8408615
37091	7488448	8299458
37092	7488448	8472505
37093	7490118	1409709
37094	7490118	1697648
37095	7490118	1707531
37096	7490118	1729686
37097	7490118	1827815
37098	7490118	1833072
37099	7490118	1955501
37100	7490118	2040388
37101	7490118	2307094
37102	7490118	2406723
37103	7490118	3003909
37104	7490118	8315397
37105	7490118	8436836
37106	7490118	8459217
37107	7492163	2791824
37108	7492163	2817954
37109	7492167	2537896
37110	7492167	270276
37111	7492167	3461931
37112	7504266	1290746
37113	7504266	1697648
37114	7504266	1729686
37115	7504266	1955501
37116	7504266	2250718
37117	7504266	2406723
37118	7504266	3309126
37119	7504266	3525284
37120	7506712	1415591
37121	7506712	1453584
37122	7506712	1538647
37123	7506712	1636763
37124	7506712	1884094
37125	7506712	1991829
37126	7506712	2077412
37127	7506712	2212856
37128	7506712	2227127
37129	7506712	2525167
37130	7506712	2547480
37131	7506712	2708528
37132	7506712	3596063
37133	7506712	7241881
37134	7506712	7678825
37135	7506712	8388664
37136	7508347	1541383
37137	7508347	1645169
37138	7508347	1647336
37139	7508347	1756904
37140	7508347	1974216
37141	7508347	2065863
37142	7508347	2553321
37143	7508347	2738402
37144	7508347	2839003
37145	7508347	2842756
37146	7508347	3309680
37147	7512724	1323143
37148	7512724	1355504
37149	7512724	1901764
37150	7512724	8496610
37151	7512990	1290746
37152	7512990	2250718
37153	7512990	2507922
37154	7512990	2523954
37155	7512990	2838359
37156	7512990	3275717
37157	7512990	8423330
37158	7515187	1323143
37159	7515187	1406974
37160	7515187	1901764
37161	7515187	1901765
37162	7515187	2964908
37163	7515187	3287175
37164	7515187	7512724
37165	7515187	7682590
37166	7515187	8100367
37167	7519242	1397711
37168	7519242	1446798
37169	7519242	1697648
37170	7519242	1901764
37171	7519242	1901765
37172	7519242	1924335
37173	7519242	3065114
37174	7519242	3546382
37175	7519242	7680313
37176	7519242	7681990
37177	7519242	8405707
37178	7519242	8454115
37179	7519242	8486775
37180	7523287	1623929
37181	7523287	1843256
37182	7523287	1869820
37183	7523287	1924397
37184	7523287	1975742
37185	7523287	2002657
37186	7523287	2115690
37187	7523287	2163026
37188	7523287	2187454
37189	7523287	2562156
37190	7523287	2882518
37191	7523287	2966437
37192	7523287	3003909
37193	7523287	3102302
37194	7523287	3264405
37195	7523287	3302721
37196	7523287	3309126
37197	7523287	3519340
37198	7523287	8405065
37199	7523287	8495980
37200	7523453	1999488
37201	7523453	2227134
37202	7528925	7504266
37203	7528925	7512990
37204	7528925	8064245
37205	7528925	8138057
37206	7528925	8207221
37207	7528925	8232539
37208	7532678	1323143
37209	7532678	1406974
37210	7532678	1674689
37211	7532678	2205920
37212	7532678	2966437
37213	7532678	3102302
37214	7532678	7512724
37215	7532678	7694152
37216	7532678	7902572
37217	7532678	8077683
37218	7532678	8232539
37219	7532678	8278351
37220	7532678	8397713
37221	7532678	8402882
37222	7533791	1301992
37223	7533791	1559409
37224	7533791	1803023
37225	7533791	6165001
37226	7533791	8248782
37227	7540094	1393277
37228	7540094	1415591
37229	7540094	1422588
37230	7540094	1433573
37231	7540094	1898495
37232	7540094	1934356
37233	7540094	2379869
37234	7540094	2412923
37235	7540094	2412933
37236	7540094	2908044
37237	7540094	3011579
37238	7540094	3493187
37239	7540094	3596063
37240	7540094	3816968
37241	7540094	6698366
37242	7540094	8160818
37243	7540094	8174835
37244	7544802	2961513
37245	7544802	6354788
37246	7544802	8135805
37247	7545875	1418289
37248	7545875	1418294
37249	7545875	1516628
37250	7545875	1598576
37251	7545875	1612064
37252	7545875	1697648
37253	7545875	1744803
37254	7545875	1924335
37255	7545875	1955501
37256	7545875	1971659
37257	7545875	1974448
37258	7545875	2394030
37259	7545875	2651002
37260	7545875	2656351
37261	7545875	2670643
37262	7545875	2700903
37263	7545875	2966437
37264	7545875	3046971
37265	7545875	3286344
37266	7545875	3546382
37267	7545875	6339614
37268	7545875	6360766
37269	7545875	7026724
37270	7545875	7694152
37271	7545875	7907110
37272	7545875	7913115
37273	7545875	8072542
37274	7545875	8072544
37275	7545875	8101546
37276	7545875	8232539
37277	7545875	8262314
37278	7545875	8288043
37279	7545875	8297523
37280	7545875	8314014
37281	7545875	8326004
37282	7545875	8402882
37283	7545875	8408615
37284	7545875	8426122
37285	7545875	8432409
37286	7554382	1346821
37287	7554382	1397714
37288	7554382	1675318
37289	7554382	1697648
37290	7554382	1733800
37291	7554382	2190098
37292	7554382	2204345
37293	7554382	2654294
37294	7554382	2784133
37295	7554382	7694152
37296	7554382	7926306
37297	7554382	7962558
37298	7554382	8232539
37299	7554382	8262314
37300	7554382	8288043
37301	7554382	8314020
37302	7554382	8408615
37303	7554382	8436251
37304	7558135	1902501
37305	7558135	1971173
37306	7558135	2068098
37307	7558135	2205920
37308	7558135	2507922
37309	7558135	2510155
37310	7558135	2523954
37311	7558135	3275717
37312	7558135	3309126
37313	7558135	3904771
37314	7558135	8077683
37315	7558135	8093606
37316	7558135	8288043
37317	7558161	1303681
37318	7558161	1519035
37319	7558161	1638761
37320	7558161	1698679
37321	7558161	1899431
37322	7558161	1909135
37323	7558161	2522407
37324	7558161	2687059
37325	7558161	2695377
37326	7558161	2838358
37327	7558161	2857024
37328	7558161	2873396
37329	7558161	2965652
37330	7558161	6530055
37331	7558161	8157281
37332	7558161	8428390
37333	7560067	1280237
37334	7560067	1438315
37335	7560067	1474327
37336	7560067	1554359
37337	7560067	1558172
37338	7560067	2143487
37339	7560067	2295694
37340	7560067	2842211
37341	7560067	3107208
37342	7560067	3518487
37343	7560067	3896897
37344	7560067	6414861
37345	7560067	6500200
37346	7560067	7030513
37347	7560067	8074644
37348	7560085	1409662
37349	7560085	1613467
37350	7560085	1675432
37351	7560085	1763324
37352	7560085	1965145
37353	7560085	1972779
37354	7560085	2113614
37355	7560085	2163026
37356	7560085	2295694
37357	7560085	2405400
37358	7560085	2576007
37359	7560085	2794065
37360	7560085	2882518
37361	7560085	2885918
37362	7560085	3003909
37363	7560085	3057885
37364	7560085	3309680
37365	7560085	3585250
37366	7560085	7931087
37367	7560085	7964456
37368	7560085	8064245
37369	7560085	8072542
37370	7560085	8099884
37371	7560085	8350054
37372	7560085	8401590
37373	7560085	8480181
37374	7561695	1303251
37375	7561695	1516628
37376	7561695	1607077
37377	7561695	1675432
37378	7561695	1727742
37379	7561695	1973671
37380	7561695	1986916
37381	7561695	2060727
37382	7561695	2205920
37383	7561695	2210067
37384	7561695	2217193
37385	7561695	2656351
37386	7561695	2885918
37387	7561695	2901375
37388	7561695	3003909
37389	7561695	3046971
37390	7561695	3135758
37391	7561695	3275717
37392	7561695	3309126
37393	7561695	3309680
37394	7561695	3531381
37395	7561695	3956881
37396	7561695	3968427
37397	7561695	6202817
37398	7561695	7026724
37399	7561695	7041259
37400	7561695	7689498
37401	7561695	7895947
37402	7561695	8072542
37403	7561695	8072544
37404	7561695	8077683
37405	7561695	8090207
37406	7561695	8093606
37407	7561695	8432409
37408	7567975	1345171
37409	7567975	1473616
37410	7567975	1499854
37411	7567975	1675432
37412	7567975	1909861
37413	7567975	1944595
37414	7567975	1955102
37415	7567975	2187469
37416	7567975	2227105
37417	7567975	2318983
37418	7567975	2494458
37419	7567975	2567257
37420	7567975	3240835
37421	7567975	3309680
37422	7567975	3500674
37423	7567975	3987828
37424	7567975	48487
37425	7567975	6363172
37426	7567975	6738600
37427	7567975	7034532
37428	7567975	7612220
37429	7567975	7633396
37430	7567975	7663523
37431	7567975	7672495
37432	7567975	7704030
37433	7567975	7757067
37434	7567975	7773292
37435	7567975	7789624
37436	7567975	7806022
37437	7567975	7813807
37438	7567975	7840860
37439	7567975	7842018
37440	7567975	7860747
37441	7567975	7958500
37442	7567975	7977341
37443	7567975	7977386
37444	7567975	8013746
37445	7567975	8072542
37446	7567975	8072544
37447	7567975	8097912
37448	7567975	8133041
37449	7567975	8150235
37450	7567975	8270130
37451	7567975	8352278
37452	7567975	8358440
37453	7567975	8401590
37454	7567975	8425658
37455	7567975	8447318
37456	7567975	8495808
37457	7568143	1346821
37458	7568143	1612192
37459	7568143	1697648
37460	7568143	1967440
37461	7568143	2201748
37462	7568143	7926297
37463	7568143	7926304
37464	7568143	8325989
37465	7568143	8425658
37466	7568172	1323143
37467	7568172	1970541
37468	7573053	1345171
37469	7573053	1485949
37470	7573053	1675432
37471	7573053	1944595
37472	7573053	3309680
37473	7573053	6117683
37474	7573053	6580815
37475	7573053	7704030
37476	7573053	7773291
37477	7573053	7842018
37478	7573053	7847389
37479	7573053	7858104
37480	7573053	7909987
37481	7573053	8072542
37482	7573053	8072544
37483	7573053	8344340
37484	7573053	8358440
37485	7573053	8401590
37486	7573054	6363172
37487	7573054	7773291
37488	7573054	7977341
37489	7573054	8072542
37490	7574317	1858159
37491	7574317	1987709
37492	7574317	3132761
37493	7574935	1541386
37494	7574935	1987709
37495	7574935	339853
37496	7574935	369928
37497	7574935	8093268
37498	7575418	3894356
37499	7580548	1473616
37500	7580548	2666217
37501	7580548	3203569
37502	7580548	3240835
37503	7580548	8174848
37504	7580548	8349046
37505	7580637	1513113
37506	7580637	1884887
37507	7580637	2132407
37508	7580637	2915437
37509	7580637	3122980
37510	7580637	3883162
37511	7580637	3993659
37512	7580637	8105164
37513	7580637	8147960
37514	7580637	8295285
37515	7580706	1446573
37516	7580706	1583406
37517	7580706	2091872
37518	7580706	8039594
37519	7580706	8056132
37520	7580706	8472388
37521	7580706	8480681
37522	7582450	1504747
37523	7582450	1676375
37524	7582450	1973670
37525	7582450	2055425
37526	7582450	2137802
37527	7582450	2412933
37528	7582450	2443415
37529	7582450	2458987
37530	7582450	2908044
37531	7582450	3011579
37532	7582450	3157432
37533	7582450	3746663
37534	7582450	6698366
37535	7582450	7870288
37536	7582450	8174835
37537	7582450	8401951
37538	7582450	8485921
37539	7586687	1397700
37540	7586687	1670607
37541	7586687	1996629
37542	7586687	2187189
37543	7586687	2197139
37544	7586687	2576007
37545	7586687	2684673
37546	7586687	2934286
37547	7586687	3525284
37548	7586687	7536171
37549	7611284	1892473
37550	7611284	2031485
37551	7611284	2227105
37552	7611284	3360218
37553	7611284	7625445
37554	7611284	7698510
37555	7611284	7895953
37556	7615800	1435291
37557	7615800	1541381
37558	7615800	2040701
37559	7615800	2140804
37560	7615800	2307292
37561	7615800	2668332
37562	7615800	3758495
37563	7615800	6402409
37564	7615800	7810757
37565	7615800	8013378
37566	7615815	1325931
37567	7615815	1516758
37568	7615815	1517369
37569	7615815	1569156
37570	7615815	1739737
37571	7615815	2010535
37572	7615815	2040701
37573	7615815	2121571
37574	7615815	2138534
37575	7615815	2241964
37576	7615815	2258000
37577	7615815	2354749
37578	7615815	2526729
37579	7615815	2697607
37580	7615815	3053749
37581	7615815	3290006
37582	7615815	3549715
37583	7615815	3571496
37584	7615815	3894418
37585	7615815	8174841
37586	7615815	8214048
37587	7615815	8279544
37588	7615815	8325952
37589	7615815	8326013
37590	7615815	8518455
37591	7615824	1357346
37592	7615824	1551497
37593	7615824	1607068
37594	7615824	1644248
37595	7615824	2240915
37596	7615824	3107658
37597	7615824	3283554
37598	7615824	3311855
37599	7615824	3511094
37600	7615824	8083360
37601	7615824	8138061
37602	7615824	8247074
37603	7615824	8325993
37604	7615833	1532777
37605	7615833	1547676
37606	7615833	1663881
37607	7615833	2163202
37608	7615833	2210052
37609	7615833	2565838
37610	7615833	2722845
37611	7615833	2824266
37612	7615833	3033021
37613	7615833	3170749
37614	7615833	8106637
37615	7615844	1776811
37616	7615844	1999275
37617	7615844	2022058
37618	7615844	3193900
37619	7615844	3770314
37620	7618940	2196359
37621	7619052	1360036
37622	7619052	1502186
37623	7619052	8433729
37624	7619052	8446612
37625	7619068	1554359
37626	7619068	1722397
37627	7619068	1782596
37628	7619068	1928347
37629	7619068	2187577
37630	7619068	6454600
37631	7619068	8405698
37632	7620714	1504747
37633	7620714	1623640
37634	7620714	1810603
37635	7620714	7504133
37636	7620714	8012721
37637	7621582	1473617
37638	7621582	1516768
37639	7621582	1697648
37640	7621582	1971659
37641	7621582	1973671
37642	7621582	2215594
37643	7621582	3053305
37644	7621582	3281011
37645	7621582	3319305
37646	7621582	388619
37647	7621582	3896899
37648	7621582	6345998
37649	7621582	6362005
37650	7621582	6370763
37651	7621582	6374896
37652	7621582	6761216
37653	7621582	7041259
37654	7621582	7505244
37655	7621582	7681990
37656	7621582	7948603
37657	7621582	8056059
37658	7621582	8098789
37659	7621582	8149657
37660	7621582	8232539
37661	7621582	8325989
37662	7621582	8422831
37663	7621582	8436251
37664	7621582	8486775
37665	7635953	1397775
37666	7635953	1451951
37667	7635953	1473611
37668	7635953	1628852
37669	7635953	1636763
37670	7635953	1858864
37671	7635953	1991829
37672	7635953	2060723
37673	7635953	2068089
37674	7635953	2512591
37675	7635953	2521806
37676	7635953	2792574
37677	7635953	3342843
37678	7635953	3514329
37679	7635953	6478183
37680	7635953	7678825
37681	7635953	7895950
37682	7635953	7958535
37683	7635953	8023930
37684	7635953	8040341
37685	7635953	8056181
37686	7635953	8137868
37687	7635953	8307249
37688	7635953	8335173
37689	7635953	8477873
37690	7635965	2254465
37691	7635965	2525491
37692	7635965	2644534
37693	7635965	640299
37694	7646474	1420285
37695	7646474	1430198
37696	7646474	1493594
37697	7646474	1554359
37698	7646474	1590376
37699	7646474	1848407
37700	7646474	1868959
37701	7646474	1913321
37702	7646474	3965456
37703	7646474	6704409
37704	7646474	8313228
37705	7649782	1385478
37706	7649782	1531718
37707	7649782	1704876
37708	7649782	1780326
37709	7649782	2109713
37710	7649782	3275555
37711	7649782	7685331
37712	7649782	8361966
37713	7650494	2187469
37714	7650494	3525284
37715	7650494	7694152
37716	7650494	8232539
37717	7650494	8397713
37718	7650494	8415742
37719	7650494	8436836
37720	7650494	8478620
37721	7657800	1532777
37722	7657800	1884899
37723	7657800	2035624
37724	7657800	2105341
37725	7657800	2121567
37726	7657800	2123890
37727	7657800	2189891
37728	7657800	2307295
37729	7657800	2403659
37730	7657800	2653926
37731	7657800	2661589
37732	7657800	3292322
37733	7657800	8432857
37734	7657822	1466752
37735	7657822	1516767
37736	7657822	1612192
37737	7657822	1733807
37738	7657822	1955501
37739	7657822	2189760
37740	7657822	2201748
37741	7657822	2670643
37742	7657822	3065114
37743	7657822	7519242
37744	7657822	7840858
37745	7657822	7926297
37746	7657822	7926302
37747	7657822	8325989
37748	7657822	8326004
37749	7668902	1255316
37750	7668902	2227133
37751	7668902	2339904
37752	7668902	2522373
37753	7668902	2522859
37754	7668902	3122980
37755	7668902	3371576
37756	7668902	3968607
37757	7668902	4054448
37758	7668902	6608923
37759	7668902	6738599
37760	7668902	7188337
37761	7668902	7242598
37762	7668902	7267029
37763	7668902	8098449
37764	7668902	8105164
37765	7668902	8269796
37766	7668902	8436258
37767	7670740	1282452
37768	7670740	1370506
37769	7670740	1828522
37770	7670740	1831835
37771	7670740	1858864
37772	7670740	1884094
37773	7670740	1909198
37774	7670740	2259271
37775	7670740	2521806
37776	7670740	2525492
37777	7670740	3342843
37778	7670740	6197336
37779	7670740	6478183
37780	7670740	7686634
37781	7670740	7958535
37782	7670740	8056181
37783	7670740	8082527
37784	7670740	8107516
37785	7670740	8150229
37786	7670740	8248277
37787	7670740	8307249
37788	7670740	8314015
37789	7670740	8314443
37790	7670740	8340699
37791	7672674	1634941
37792	7672674	2076799
37793	7672674	2753246
37794	7672674	3394834
37795	7672674	3799578
37796	7672674	3965270
37797	7672674	6239554
37798	7672674	6499637
37799	7672674	6693013
37800	7672674	8288950
37801	7677463	1348845
37802	7677463	2003599
37803	7677463	2166697
37804	7677463	2245877
37805	7677463	3033021
37806	7677463	3403714
37807	7677463	8062602
37808	7677463	8194659
37809	7677834	1473327
37810	7677834	2215560
37811	7677834	8147960
37812	7679418	1880897
37813	7679418	2036940
37814	7679418	2757056
37815	7679418	970129
37816	7681983	1602013
37817	7681983	1711209
37818	7681983	2240915
37819	7681983	2620783
37820	7681983	2664520
37821	7681983	2722845
37822	7681983	2824266
37823	7681990	1346821
37824	7681990	1382289
37825	7681990	1397711
37826	7681990	1516767
37827	7681990	1697648
37828	7681990	1727731
37829	7681990	1971659
37830	7681990	2201748
37831	7681990	3065114
37832	7681990	3546382
37833	7683875	148426
37834	7683875	1710892
37835	7683875	1713563
37836	7683875	1996629
37837	7683875	2010044
37838	7683875	2471192
37839	7683875	2546824
37840	7683875	3086658
37841	7683875	3098608
37842	7683875	3528867
37843	7683875	6169282
37844	7683875	6362429
37845	7683875	6451633
37846	7685331	1531718
37847	7685331	1704876
37848	7685331	1780326
37849	7685331	205725
37850	7685331	2567512
37851	7685331	3044894
37852	7685331	3275555
37853	7685331	3618725
37854	7685331	3899830
37855	7691886	1531627
37856	7691886	1532777
37857	7691886	1846101
37858	7691886	1968373
37859	7691886	2058659
37860	7691886	2227134
37861	7691886	2430467
37862	7691886	2655470
37863	7691886	2722845
37864	7691886	3049514
37865	7691886	3403714
37866	7691886	3890853
37867	7691886	3898862
37868	7692442	1378415
37869	7692442	1682198
37870	7692442	2510155
37871	7692442	3275717
37872	7692442	3309126
37873	7692442	8101546
37874	769892	1122063
37875	769892	47533
37876	7702375	1312414
37877	7702375	1392822
37878	7702375	1513092
37879	7702375	1513093
37880	7702375	1513106
37881	7702375	2347619
37882	7702375	2629640
37883	7702375	2642110
37884	7702375	3336401
37885	7702375	3336402
37886	7702375	3993659
37887	7702383	8261753
37888	7702383	8462770
37889	7702571	1397475
37890	7702571	2956889
37891	7702571	6134470
37892	7702571	7145
37893	7702571	7693843
37894	7702885	1292948
37895	7702885	1513094
37896	7702885	2964977
37897	7702885	3378684
37898	7702885	3556105
37899	7702885	6242771
37900	7702885	6690964
37901	7702885	8243848
37902	7702885	8359108
37903	7702885	8452322
37904	7706455	1174829
37905	7706455	1446798
37906	7706455	1473617
37907	7706455	1503616
37908	7706455	1612231
37909	7706455	1954807
37910	7706455	1955501
37911	7706455	1959708
37912	7706455	2215594
37913	7706455	2351509
37914	7706455	2707516
37915	7706455	3546382
37916	7706455	6374896
37917	7706455	7681990
37918	7706455	7903490
37919	7706455	8098789
37920	7706455	8106272
37921	7706455	8262311
37922	7706455	8262322
37923	7706455	8314020
37924	7706455	8317480
37925	7706455	8326004
37926	7706455	8349042
37927	7706455	8423232
37928	7706455	8504767
37929	7706456	1535055
37930	7706456	1547918
37931	7706456	2258000
37932	7706456	2354749
37933	7706456	2403659
37934	7706456	2673897
37935	7706456	8486663
37936	7708723	2300805
37937	7708723	3100473
37938	7708723	3106757
37939	7708723	3949802
37940	7708723	6427041
37941	7708723	8339858
37942	7710561	1390526
37943	7710561	1987100
37944	7710561	2310337
37945	7710561	2702915
37946	7710561	3745442
37947	7710561	3949802
37948	7710561	4064578
37949	7711537	1174829
37950	7711537	1348306
37951	7711537	1634314
37952	7711537	2004172
37953	7711537	2137749
37954	7711537	2495112
37955	7711537	2964983
37956	7711537	6862129
37957	7711537	8343736
37958	7717741	1425088
37959	7717741	8463909
37960	7722443	1406974
37961	7722443	1674689
37962	7722443	1864483
37963	7722443	1901764
37964	7722443	1901765
37965	7722443	2197139
37966	7722443	2250718
37967	7722443	2449974
37968	7722443	2523954
37969	7722443	2666213
37970	7722443	2961513
37971	7722443	2966437
37972	7722443	3264405
37973	7722443	3309126
37974	7722443	3525284
37975	7722443	4092862
37976	7722443	6362005
37977	7722443	8315397
37978	7722468	1346821
37979	7722468	1409662
37980	7722468	1516628
37981	7722468	1697648
37982	7722468	1763324
37983	7722468	1909135
37984	7722468	1936625
37985	7722468	2205920
37986	7722468	3159965
37987	7722468	3309126
37988	7722468	3309680
37989	7722468	7694152
37990	7722468	7836934
37991	7722468	7907110
37992	7722468	7953521
37993	7722468	8232539
37994	7722468	8258349
37995	7722468	8402882
37996	7724555	3100306
37997	7724555	8168695
37998	7726162	1139259
37999	7726162	1345171
38000	7726162	1944595
38001	7726162	1955152
38002	7726162	2063876
38003	7726162	2401398
38004	7726162	2567257
38005	7726162	2659430
38006	7726162	6363172
38007	7726162	6759229
38008	7726162	7842018
38009	7726162	8072542
38010	7726162	8072544
38011	7726162	8447318
38012	7726610	2533036
38013	7726610	3288533
38014	7726610	4038213
38015	7726610	4085694
38016	7726610	6435738
38017	7726610	8462391
38018	7741692	1324227
38019	7741692	1462046
38020	7741692	1653157
38021	7741692	1833657
38022	7741692	2077432
38023	7741692	2658981
38024	7741692	3282952
38025	7741692	3653526
38026	7741692	3991281
38027	7741692	6334441
38028	7741692	6478120
38029	7741692	6760859
38030	7741692	6807982
38031	7769090	1387436
38032	7769090	1648301
38033	7769090	2138930
38034	7769090	2148510
38035	7769090	2160867
38036	7769090	2170215
38037	7769090	2528923
38038	7769090	2529786
38039	7769090	2708528
38040	7769090	2740348
38041	7769090	2976764
38042	7769090	3156147
38043	7769090	3549258
38044	7769090	3653559
38045	7769090	7241881
38046	7769096	1826377
38047	7769096	2156685
38048	7769096	2189891
38049	7769096	2210051
38050	7769096	2210077
38051	7769096	2227130
38052	7769096	2503545
38053	7769096	2666209
38054	7769096	2675634
38055	7769096	2695373
38056	7769096	2952656
38057	7769096	3046930
38058	7769096	3156405
38059	7769096	8100835
38060	7769096	8190698
38061	7769096	8262323
38062	7769096	8392010
38063	7769096	8462769
38064	7769096	8472858
38065	7769135	2201540
38066	7769135	2210059
38067	7769135	2653932
38068	7769135	3519679
38069	7769135	3553851
38070	7769135	3880550
38071	7769135	6147290
38072	7769135	6169282
38073	7769135	6317503
38074	7769135	6362429
38075	7769136	1438315
38076	7769136	1532777
38077	7769136	1991839
38078	7769136	2540178
38079	7769136	2708528
38080	7769136	2722845
38081	7769136	2824266
38082	7769136	3032715
38083	7769136	3033021
38084	7769136	3170749
38085	7769136	3540010
38086	7769136	3571496
38087	7769136	7523453
38088	7769136	8127894
38089	7769136	8325359
38090	7769140	1623929
38091	7769140	1675318
38092	7769140	1707531
38093	7769140	1902501
38094	7769140	1971173
38095	7769140	2187454
38096	7769140	2190098
38097	7769140	2205920
38098	7769140	2510155
38099	7769140	2523954
38100	7769140	2873396
38101	7769140	2965652
38102	7769140	2966437
38103	7769140	3492379
38104	7769140	7694152
38105	7769140	7902094
38106	7769140	8094734
38107	7769140	8145050
38108	7769140	8181185
38109	7769140	8232539
38110	7769140	8262314
38111	7769140	8278351
38112	7769140	8288043
38113	7769140	8315397
38114	7769140	8397713
38115	7785258	1393277
38116	7785258	1422588
38117	7785258	1433573
38118	7785258	1462980
38119	7785258	1566832
38120	7785258	1662579
38121	7785258	1909198
38122	7785258	1928390
38123	7785258	1936587
38124	7785258	1991829
38125	7785258	2296596
38126	7785258	2356370
38127	7785258	7506712
38128	7785258	7679153
38129	7785258	8232100
38130	7785258	8256853
38131	7785258	8287660
38132	7785258	8417412
38133	7786661	1564214
38134	7786661	2757056
38135	7786661	3604927
38136	7786661	3803744
38137	7786661	3825934
38138	7786661	8403830
38139	7790825	1377788
38140	7790825	1386312
38141	7790825	1902501
38142	7790825	1909135
38143	7790825	1909136
38144	7790825	1972779
38145	7790825	2113614
38146	7790825	2115690
38147	7790825	2163026
38148	7790825	2187469
38149	7790825	2205920
38150	7790825	2405400
38151	7790825	2507922
38152	7790825	2523954
38153	7790825	2529158
38154	7790825	2684716
38155	7790825	2897395
38156	7790825	3302721
38157	7790825	3525284
38158	7790825	7694152
38159	7790825	7902572
38160	7790825	7912459
38161	7790825	8064245
38162	7790825	8105989
38163	7790825	8145050
38164	7790825	8232539
38165	7790825	8267690
38166	7790825	8402882
38167	7790825	8405738
38168	7790825	8415742
38169	7790825	8478620
38170	7803350	1390526
38171	7803350	1987100
38172	7803350	2223701
38173	7803350	2767171
38174	7812610	1373901
38175	7812610	1516635
38176	7812610	1534303
38177	7812610	1535382
38178	7812610	1625809
38179	7812610	1657263
38180	7812610	2055425
38181	7812610	2175235
38182	7812610	2329593
38183	7812610	2345772
38184	7812610	2348050
38185	7812610	2563711
38186	7812610	2913290
38187	7812610	3086574
38188	7812610	3373615
38189	7812610	3614389
38190	7812610	6231206
38191	7812610	6849410
38192	7812610	8444242
38193	7819935	1736105
38194	7819935	1852860
38195	7819935	2227133
38196	7819935	2376236
38197	7819935	2522370
38198	7819935	3993659
38199	7819935	6468791
38200	7819935	6738599
38201	7819935	8307261
38202	7819935	8314010
38203	7820802	7926344
38204	7826117	1576932
38205	7826117	2705464
38206	7826117	3954436
38207	7826117	8458194
38208	7826821	1837515
38209	7826821	6376025
38210	7833731	2951066
38211	7834210	1473611
38212	7834210	1511805
38213	7834210	1653157
38214	7834210	1810603
38215	7834210	1849772
38216	7834210	1928390
38217	7834210	1959701
38218	7834210	2439841
38219	7834210	2547480
38220	7834210	2790373
38221	7834210	2850927
38222	7834210	2894428
38223	7834210	2903679
38224	7834210	2935212
38225	7834210	3030140
38226	7834210	3134969
38227	7834210	3140677
38228	7834210	3157432
38229	7834210	3514329
38230	7834210	3607357
38231	7834210	3737674
38232	7834210	3917257
38233	7834210	7446723
38234	7834210	8012723
38235	7834210	8150229
38236	7835939	1832743
38237	7835939	1833072
38238	7835939	1901764
38239	7835939	2139617
38240	7835939	2250718
38241	7835939	2307094
38242	7835939	2313091
38243	7835939	2529158
38244	7835939	3003909
38245	7835939	8370186
38246	7836934	1899431
38247	7836934	1909135
38248	7836934	2449974
38249	7836934	3309126
38250	7836934	7694152
38251	7836934	8181185
38252	7836934	8232539
38253	7836934	8315397
38254	7838949	1888242
38255	7838949	1890157
38256	7838949	1996593
38257	7838949	2643309
38258	7838949	3290917
38259	7838949	3622198
38260	7838949	8031547
38261	7838949	8422782
38262	7841827	1884887
38263	7841827	2254723
38264	7841827	2869996
38265	7841827	3096429
38266	7841827	3288533
38267	7841827	3290917
38268	7841827	3300140
38269	7841827	3525757
38270	7841827	3905469
38271	7841827	3919804
38272	7841827	4018423
38273	7841827	4075944
38274	7841827	6381006
38275	7841827	6383190
38276	7841827	7002680
38277	7841827	8345343
38278	7847389	1485949
38279	7847389	2987920
38280	7847389	3014039
38281	7847389	7858104
38282	7847389	7903260
38283	7847389	8344340
38284	7848296	2185062
38285	7848296	3277623
38286	7848296	7998931
38287	7860729	1406974
38288	7860729	1899431
38289	7860729	1901765
38290	7860729	2233244
38291	7860729	7860730
38292	7860729	7889411
38293	7860729	8496610
38294	7860730	1406974
38295	7860730	1901764
38296	7860730	1901765
38297	7860730	2449974
